Yr Mo Dy   RPT   VAL   ROS   KIL   SHA   BIR   DUB   CLA   MUL   CLO   BEL   MAL
77  7 30 10.88  7.04  5.17  4.25  7.54  6.17  7.41  4.29  6.87  7.71  8.12 12.79
77  7 31  8.42  3.88  7.08  4.33  3.63  3.50  7.21  2.00  4.08  4.67  6.87 12.29
77  8  1  4.33  2.96  4.42  2.33  0.96  1.08  4.96  1.87  2.33  2.04 10.50  9.83
77  8  2  5.46  5.00  7.96  2.88  6.17  4.50  8.87  3.00  4.71  4.17  9.62 10.29
77  8  3 11.29  6.58  9.54  4.67  7.00  5.83  9.62  4.33  7.12  4.50 11.42 10.41
77  8  4 16.79 14.12 15.16  7.17 13.59 10.79 14.88  9.59 13.00 11.71 15.41 15.79
77  8  5  8.75  8.87 11.42  4.92  5.04  5.46  9.00  4.42  5.79  6.83  9.46 13.00
77  8  6  6.71  2.71 13.37  2.88  1.71  2.79  6.34  1.75  3.54  2.75  4.58  7.29
77  8  7  4.54  3.67  6.75  2.29  1.54  2.37  7.04  1.04  3.96  3.50  4.25  7.38
77  8  8  3.92  3.08  4.54  1.42  1.92  2.17  4.46  1.38  3.63  2.79  3.75  9.87
77  8  9  5.79  2.50  5.46  1.92  1.42  1.96  3.71  1.13  2.33  1.79  5.91  5.04
77  8 10  5.04 10.25  5.41  3.79  6.63  5.37  5.83  3.75  5.75  5.88 11.96  9.83
77  8 11  6.87 11.87  5.79  5.25  8.67  7.54  6.50  4.58  7.21  6.25 11.79 11.08
77  8 12  6.29 13.25  4.75  3.54  9.29  7.17  7.21  3.67  5.54  7.00  6.04 12.25
77  8 13 12.00 16.33  4.88  3.88 10.63  7.54  6.54  6.29  7.08  6.75 12.96 16.96
77  8 14  7.58  6.67  6.96  5.46  7.50  8.63  7.87  5.33  7.17  5.83  9.75 11.75
77  8 15  3.17  2.92  7.08  2.75  1.13  3.71  7.67  1.00  5.63  5.33  5.63 12.54
77  8 16 11.71  7.79 18.00  6.21  7.71  9.25 15.37  7.54 10.75  8.38 10.21 16.00
77  8 17 13.67 10.58 27.88 10.00 10.75 10.63 19.17  8.12 11.34 10.46 13.13 11.92
77  8 18 10.08  4.83 18.00  4.04  5.41  4.25  9.17  3.75  4.96  3.46  7.62  6.29
77  8 19  6.50  3.42 11.75  3.42  4.46  4.17  7.12  1.33  4.29  3.29  5.04  3.96
77  8 20 10.88  5.58 12.75  5.41  6.58  4.88  7.46  2.83  5.83  3.96  6.58  3.08
77  8 21 11.83  5.37  8.63  4.58  4.12  2.79  7.96  2.83  4.38  1.50  6.50  8.50
77  8 22  6.79  6.21 15.21  3.63  3.50  4.29  9.21  1.54  4.67  3.92  4.71 11.21
77  8 23 11.83 12.42 10.04  6.63 12.67  8.67  8.54  6.83  7.96  7.21 10.63 10.50
77  8 24 13.62  9.25 17.00  6.54  8.83 11.00 16.29  6.04 10.83 12.58  8.83 23.42
77  8 25 11.04  9.59  9.96  3.96 11.42  7.62  9.67  3.33  7.79  4.58  8.21  6.79
77  8 26  9.92 12.33  9.21  5.29 13.00  7.25 10.67  9.21  7.25  9.21 18.84 24.08
77  8 27 19.38 11.08 17.83  8.00  9.13  8.38 10.54  5.66  7.17  7.08 10.00 14.29
77  8 28 10.88 11.25 10.29  2.71  6.79  7.79  9.08 12.00  9.13  8.75 22.29 20.67
77  8 29 12.17  8.21 11.34  5.17  9.67  8.00 11.58 10.00  9.25  9.50 17.67 20.88
77  8 30  9.79  3.58  8.92  3.83  3.21  4.17  7.46  1.87  2.96  1.58  9.54  5.96
77  8 31  7.62  7.29 10.75  3.50  4.79  4.75  7.46  4.83  4.58  3.96 11.75 10.58
77  9  1 17.37 16.33 16.83  8.58 14.46 11.83 15.09 13.92 13.29 13.88 23.29 25.17
77  9  2 12.75 11.87 11.17  6.54 12.92 10.25 14.37 11.04 10.41 12.50 18.96 24.25
77  9  3 11.12 11.75  9.38  4.63 10.00  8.46 12.12  9.17  7.67  8.04 19.38 19.12
77  9  4 19.25 15.83 17.00  7.50 15.04 12.54 16.04 12.71 13.04 15.04 21.71 26.12
77  9  5  9.00 10.50  8.17  4.71  9.71  7.46 11.63  7.29  9.25  8.58 16.25 20.58
77  9  6 16.66 12.42 14.12  7.92 12.12  9.21 14.46  8.00 10.29  9.75 14.25 17.00
77  9  7  6.46  3.17  4.75  1.08  3.37  4.21  8.17  2.75  4.88  4.33 11.50 17.33
77  9  8 10.92  7.46  8.38  4.83  9.21  7.21 10.58  5.13  8.33  6.87 12.00 14.54
77  9  9 11.38 11.34 10.71  5.33  8.42  8.50 11.75  8.83  8.21  7.33 15.87 17.29
77  9 10 15.75 15.54 18.50  8.83 13.88 11.04 20.46 11.08 12.46  9.79 17.21 15.41
77  9 11 10.29  8.75 12.25  6.21 10.29 10.83 14.04 10.67 12.42 12.08 17.12 22.92
77  9 12  8.79  6.96  8.92  4.17  3.04  4.38  7.92  2.75  4.25  5.50  7.00 14.09
77  9 13  3.88  4.42  4.29  1.54  2.79  2.83  4.58  2.88  3.92  3.92  9.21 11.87
77  9 14  3.21  3.54  4.92  1.63  2.29  3.04  8.58  1.63  4.75  5.21  9.29 17.04
77  9 15  4.58  2.25  8.71  1.38  2.46  1.42  2.42  0.42  1.79  0.83  4.83  8.58
77  9 16 12.04  5.21 11.25  3.63  7.71  8.12 13.46  7.41  9.33  6.96 10.71 16.17
77  9 17 12.71 12.71 14.00  4.46  9.38  7.50 10.58  6.04  6.96  5.71 11.00 14.04
77  9 18 10.34  6.54 13.96  3.21  5.46  5.83  8.38  3.00  5.00  4.04  8.58  6.54
77  9 19  9.92  4.63 11.83  3.33  3.67  4.50  8.50  2.42  4.58  3.42  6.92  7.29
77  9 20  9.38  7.33 10.37  2.96  5.37  4.79  7.50  2.83  4.96  4.21  7.29  8.87
77  9 21  6.46  2.71  8.21  2.42  4.29  2.83  5.13  0.29  1.67  0.29  4.33  2.08
77  9 22  8.92 11.42  7.00  1.87  7.54  3.29  5.00  3.67  4.83  4.08  8.63  9.71
77  9 23 24.79 23.09 15.71 10.00 20.58 14.46 15.21 12.46 11.71 11.75 16.79 18.25
77  9 24 17.00 13.13 18.38 10.41 14.37 16.08 20.12 12.58 14.75 17.79 17.54 27.04
77  9 25 13.83 12.46 12.46  4.46 11.12  8.42 11.08 10.29  8.92  9.00 15.16 16.88
77  9 26 12.50 12.04 12.08  6.04  9.71  8.87  8.67 10.21  9.54 10.34 14.92 15.59
77  9 27 14.50 15.54 11.67  7.58 10.37  7.54  9.83  9.46  9.00  7.08 12.08 13.21
77  9 28 19.83 18.05 15.46 12.54 21.34 15.34 21.09 18.05 16.42 16.46 23.75 29.63
77  9 29 20.33 17.04 17.25 10.96 21.71 13.37 20.30 14.67 16.46 15.04 23.79 28.84
77  9 30 20.21 18.25 17.75 10.41 19.70 13.13 21.12 16.04 15.75 15.37 22.17 25.46
77 10  1 16.75 15.34 12.25  9.42 16.38 11.38 18.50 13.92 14.09 14.46 22.34 29.67
77 10  2  7.41  5.46  7.62  2.92  6.75  5.33 10.79  6.17  7.83  7.00  9.75 16.29
77 10  3 14.62 13.54 14.29  5.09 10.13  8.21 10.17  9.75 10.08  6.87 14.62 15.16
77 10  4 13.33 14.33  9.62  5.63 12.79  8.63 11.21  9.59  9.92  7.71 14.79 16.29
77 10  5  7.33  6.34  6.54  1.42  6.63  4.58  7.75  5.83  7.00  6.87 11.54 15.71
77 10  6 17.25 18.08 21.00  8.75 11.75  8.17 14.96 12.00 10.63 10.08 19.79 21.67
77 10  7  9.75  8.96  9.08  4.58  9.75  7.33 10.88  9.87  9.13  9.04 12.17 17.37
77 10  8  8.00  4.25  8.08  2.83  5.37  6.54 10.41 10.08  9.96 10.04 16.38 18.25
77 10  9 16.33 15.41 11.79  8.21 16.58 10.71 15.25 13.33 11.79  9.75 17.58 13.46
77 10 10 12.21 11.54  7.62  3.71  8.00  6.21  9.75  6.71  6.75  6.34  9.04 13.21
77 10 11 25.92 20.46 20.96 13.46 18.05 13.67 16.29 17.37 16.58 17.46 24.25 24.04
77 10 12 16.83 15.83 14.67  8.25 16.50 12.87 16.71 17.92 14.83 17.12 26.58 28.46
77 10 13 13.88 14.83 11.79  5.66 12.67  8.67 10.58 13.00 10.50  7.41 16.42 15.83
77 10 14 13.21 14.04 13.08  7.46 13.62 10.37 12.54 12.12 12.79  7.92 15.21 20.25
77 10 15 17.00 18.08 15.67  8.38 15.46 14.58 18.21 14.71 14.50  8.38 16.29 22.79
77 10 16 13.08 18.41 11.29  4.75 14.71 10.50 11.29 13.17 11.67  8.96 16.21 20.38
77 10 17 12.50 14.79 12.54  5.79 12.46 13.29 13.33  9.08 10.21  6.63 12.54 16.17
77 10 18 13.50 13.70 13.70  6.96 12.17 11.58 12.17 11.17 13.46  9.75 12.29 20.79
77 10 19 15.34 11.21 13.79  7.87  9.21  9.87 12.04 11.96 12.67 11.46 15.29 17.12
77 10 20  8.33 10.13 10.04  3.21  6.25  6.58  8.92  8.00  7.67  7.54 10.96 13.17
77 10 21 14.62 13.37 13.75  8.29 10.88  9.21 11.83  9.92 12.83  9.79 10.63 12.58
77 10 22 18.25 11.50 15.16  6.13  9.25  7.33 10.58  9.71  9.75 10.37 14.54 18.63
77 10 23 22.29 20.08 16.00  7.87 14.00 12.50 16.50 14.46 13.70 12.71 21.25 21.59
77 10 24 15.79 11.21 12.67  7.25  9.67  9.46 14.88 11.92 11.63 10.63 19.41 22.58
77 10 25 10.67 12.71  8.83  4.08  8.12  8.79  9.79 12.83  8.46  8.92 21.87 18.38
77 10 26 20.04 18.05 15.25  8.83 13.79 12.42 13.00 14.67 13.96 14.09 28.75 25.84
77 10 27 11.79 13.96  8.54  6.04 12.17  8.50 13.25 12.29 11.25 11.17 24.67 24.96
77 10 28 14.25 12.83 11.12  4.79 12.83  9.33 14.92 14.54 13.37 10.37 22.67 23.42
77 10 29 23.91 18.41 16.42 10.96 14.46 12.08 14.37 16.21 14.50 16.50 25.66 25.41
77 10 30 27.71 20.08 25.12 15.00 13.54 12.92 18.05 17.41 14.54 16.79 26.67 27.12
77 10 31 13.25 15.83  9.13  5.79 11.21  8.21 11.75  8.42  9.87  8.42 16.71 18.54
77 11  1 16.71 11.54 12.17  4.17  8.54  7.17 11.12  6.46  8.25  6.21 11.04 15.63
77 11  2 11.54 10.92  7.38  3.92  9.00  6.67  8.46  7.87  7.50  6.42 15.16 15.50
77 11  3 15.59 18.91 12.33  8.75 15.46  9.96 18.29 12.79 12.42 10.92 20.96 27.50
77 11  4 14.62 14.17 10.54  4.75 10.13  8.38 12.62  9.25  9.13  8.75 14.83 19.79
77 11  5 20.33 17.75 16.46  9.00 13.50 10.63 15.29 13.17 12.42 12.96 16.96 20.38
77 11  6 20.38 19.67 15.63  9.17 14.50 12.12 17.46 17.04 13.88 15.25 24.37 28.12
77 11  7 21.17 17.16 19.33 10.21 14.88 12.21 19.33  9.04 12.83 11.21 16.71 19.38
77 11  8 16.17 16.83 15.29  6.13 14.50 11.58 16.88 13.79 13.13 12.67 24.71 26.87
77 11  9 16.66 18.21 15.34  7.62 11.58 10.79 12.12 12.00 10.58  8.75 15.79 15.25
77 11 10 23.91 23.79 20.04 13.46 15.34 13.96 17.79 22.50 15.71 19.12 33.34 26.38
77 11 11 30.84 30.34 26.42 18.05 25.80 17.71 24.13 21.29 19.21 20.71 25.84 29.58
77 11 12 21.12 22.71 14.37 10.92 21.59 12.58 19.29 16.38 14.33 12.83 23.42 30.13
77 11 13 15.25 13.96 11.54  8.75 14.29 10.96 16.21 13.25 13.54 13.21 18.75 27.75
77 11 14 27.92 25.25 19.33 18.71 28.46 19.50 28.16 24.00 20.79 22.58 30.91 38.66
77 11 15 23.21 17.83 13.54 12.50 16.13 11.83 18.79 14.54 13.54 14.21 22.21 32.42
77 11 16 18.79 18.63 12.62  8.25 15.16 10.54 13.54 12.25 10.67  6.63 21.50 17.41
77 11 17 22.29 15.63 16.42  8.25 10.92  8.83 13.59 10.04 10.17 10.29 17.37 27.25
77 11 18 11.34  4.38 11.75  4.17  6.42  4.83 11.38  6.83  7.38  6.96 12.62 20.83
77 11 19 17.21 18.88 14.54 10.46 17.00 12.00 19.92 14.09 14.67 13.17 22.25 29.29
77 11 20 20.46 18.66 16.71  8.08 10.41  7.71 13.33  9.83 10.41  8.71 17.16 26.08
77 11 21 20.38 16.25 18.46 10.00 10.88  9.92 14.17 11.58 12.08 11.63 20.75 31.42
77 11 22 16.29 10.63 12.21  6.08  8.42  8.00 13.46  9.17  9.83 10.63 14.92 24.21
77 11 23 18.00 19.87 15.00 11.42 19.38 13.75 23.83 19.70 17.37 16.58 26.38 34.83
77 11 24 18.46 13.00 14.00  9.87  9.50  9.54 17.08 10.63 10.34 14.79 14.25 31.88
77 11 25  5.88  4.46  8.46  1.00  1.79  1.96  7.54  2.08  2.13  1.79  2.13  8.12
77 11 26  9.83 11.63  5.33  0.25  3.92  2.46  4.04  5.46  1.87  3.54  6.92 10.37
77 11 27  9.75 10.58  8.71  0.83  7.12  4.83  4.00  6.79  3.04  3.92 10.00 10.46
77 11 28  8.67 10.83  9.25  1.58  2.17  1.71  5.71  3.17  2.13  4.04  4.04  7.71
77 11 29  9.00  6.75  5.21  0.71  2.08  0.96  1.87  1.38  0.00  0.04  6.13  8.46
77 11 30  6.63  4.12  8.46  0.46  3.79  1.75  2.13  2.21  0.21  1.29  5.04  8.33
77 12  1 13.37 10.92 12.42  2.37  5.79  6.13  8.96  7.38  6.29  5.71  8.54 12.42
77 12  2 21.79 15.12 20.96 10.25 15.96 15.00 20.33 14.54 14.83 14.17 15.34 24.30
77 12  3 26.20 24.87 24.17 11.25 22.71 20.21 24.08 18.96 17.88 18.38 19.55 29.95
77 12  4 25.17 23.91 22.04 11.54 22.00 21.34 22.46 21.84 16.21 18.16 22.54 28.12
77 12  5 16.33 17.04 19.25  9.21 14.29 14.00 20.21 15.34 13.83 15.04 16.38 25.84
77 12  6 10.63  4.38 15.09  5.75  7.96  8.75 18.34 13.46 12.29 11.04 12.62 31.96
77 12  7 14.71 11.54 16.58  6.83 11.92 12.58 15.75 17.12 13.70 14.00 16.04 33.45
77 12  8  6.63  4.54 10.83  3.75  4.58  4.75  9.00  6.42  5.33  4.79  8.12 15.83
77 12  9 15.63 15.63 15.67  6.79 12.42 11.04 14.17 10.54 11.38 10.71 12.96 19.58
77 12 10 15.29 14.62 11.71  5.21 10.13  8.21  9.75 11.50 10.21 10.83 18.00 20.00
77 12 11 20.79 13.96 17.92  7.50 10.25  8.75 12.33  7.92  8.92  7.46  9.50 11.21
77 12 12 11.71 14.09 11.25  5.71 12.62  8.38 12.33  7.71  9.38  7.29 11.67 12.42
77 12 13 11.38 13.04 12.38  3.58  8.63  8.75 13.42 13.17 10.37 10.13 16.66 15.04
77 12 14 10.96 11.42 11.79  2.96  7.00  7.92 13.79 13.96  9.38 11.38 19.67 21.75
77 12 15  7.75 12.08  6.75  2.21  6.54  4.50  7.58  7.75  6.25  5.54  9.04 12.58
77 12 16  8.25  9.17  6.79  3.33  7.08  5.46  6.54  3.75  7.21  5.09  7.46 12.67
77 12 17  5.41  4.83  7.38  1.21  4.00  1.71  2.67  1.25  1.33  0.67  2.29  9.87
77 12 18  4.92  2.21  5.09  1.13  2.37  2.33  2.71  1.71  3.46  2.50  2.37  7.54
77 12 19  7.50  7.71  6.25  3.37  9.17  6.71  4.79  4.12  6.71  4.04  5.83 11.29
77 12 20 13.00 16.33 14.29  7.25 13.79 10.21 11.67  9.83 11.38  6.42 11.67 11.46
77 12 21 17.62 17.88 18.71  8.67 14.17 14.54 14.17 13.88 11.87 10.50 13.83 24.33
77 12 22 19.70 14.37 17.00  9.83 11.42 10.25 10.71  9.42 10.83 11.29 13.83 17.62
77 12 23 19.58 15.16 17.79  9.87 11.58 10.41 12.96  8.17  8.92  7.29 11.42 12.79
77 12 24 17.79 14.25 14.75 11.67 17.67 12.62 21.75 13.54 15.25 12.96 16.88 23.16
77 12 25 10.29  8.54  9.33  3.17  8.21  6.46 10.96  8.67  9.62  7.50 13.08 15.34
77 12 26 11.96 14.58  9.75  4.08 10.54  7.75 11.96  9.87 10.92  7.79 15.12 14.42
77 12 27 22.08 18.16 15.16 11.04 13.75 10.67 16.08 12.54 11.12 10.54 19.46 26.96
77 12 28 19.70 12.75 15.63  9.75 10.00  5.83 12.58  9.59 10.00  8.83 14.54 26.83
77 12 29 14.33 10.41  9.92  7.12 14.21  9.42 15.71 11.75 12.33 10.75 15.50 23.71
77 12 30 21.75 13.96 12.12 10.88 17.29 11.21 16.83 14.58 13.00 12.00 16.33 26.30
77 12 31 15.09  7.62  8.79  7.08 10.63  7.58 15.59 11.54 12.25  9.08 14.12 19.55
78  1  1  8.33  7.12  7.71  3.54  8.50  7.50 14.71 10.00 11.83 10.00 15.09 20.46
78  1  2 14.62 11.83 10.50  7.41 14.21  9.62 17.08 13.46 13.50 11.67 22.63 27.92
78  1  3 20.67 17.29 14.54 12.12 18.91 13.54 21.96 16.62 15.09 15.50 20.33 28.04
78  1  4 12.96 10.67  7.62  6.42 13.88  8.50  8.38 11.83  5.91  3.75 14.29 15.29
78  1  5 12.12 10.46 11.29  3.37  8.79  7.87 13.88 15.04 12.54 13.17 20.41 23.50
78  1  6 16.50 13.83 14.21  6.42  9.87  9.54 11.29 12.87 11.12 13.21 20.41 21.62
78  1  7  6.00  3.04  7.08  2.04  4.71  3.75  8.08  6.87  5.46  6.17 12.08 15.63
78  1  8  9.21 11.58  6.63  2.04  8.38  7.83  8.12 12.04  7.25 10.46 19.75 20.75
78  1  9 14.88 17.46 12.12  8.17 13.75  9.08 17.33 11.00 11.71  9.83 18.75 22.63
78  1 10 16.38 21.54 14.42  9.42 16.83  9.50 16.62 10.29 12.17 10.29 19.46 19.79
78  1 11 25.96 23.00 23.50 13.37 17.16 13.75 19.41 13.42 14.33 15.12 23.63 34.70
78  1 12 13.00  8.67 18.66  6.29  6.38  5.29 11.58  4.54  5.91  6.13  9.87 19.79
78  1 13  7.38  3.04  8.83  1.46  3.88  1.83  9.87  4.63  3.96  3.25  6.04 15.50
78  1 14  4.67  1.08  8.04  2.79  2.33  0.71  4.17  1.21  1.67  2.37  3.96 10.63
78  1 15  2.00  3.88  6.67  0.87  4.12  2.29  1.58  6.13  3.54  4.50  9.96 14.42
78  1 16 14.79 11.92 12.83  5.37  8.50  5.04  7.87  6.38  7.04  5.46  8.75 13.25
78  1 17 12.83  5.83  7.87  2.75  6.54  3.46  8.33  5.09  4.96  4.88  9.33 12.71
78  1 18 12.92 10.63 12.42  4.79 11.87  7.67  7.92  8.50  8.04  8.12 13.62 17.00
78  1 19 14.46 15.09  9.92  5.96 13.42  5.29 10.29  8.54  8.12  5.04 15.79 15.46
78  1 20 15.00 11.75 10.21  6.46 11.83  7.17 13.79 11.79 10.92 10.08 14.88 19.58
78  1 21 21.54 19.17 15.54  9.42 16.96 11.50 11.08 15.09 12.62 14.42 20.54 20.88
78  1 22 15.12 14.62 10.79  7.71 13.88  8.38 15.71 10.08 11.92 10.25 13.29 20.38
78  1 23 15.75 12.12 14.37  9.29 14.42 10.21 13.50 11.92 13.96 11.50 12.42 18.41
78  1 24 11.21  5.37  8.17  6.83  7.41  6.58 13.92  8.54  9.75  8.83 12.29 25.75
78  1 25  8.25 10.25  7.58  2.75 10.29  4.67  8.33  6.46  6.25  5.04 10.79 12.58
78  1 26 13.08 11.29 10.04  6.67 13.75  7.00 16.50 10.88 12.04 10.96 17.88 26.42
78  1 27 18.54  9.59 15.67  6.42 10.34  7.04 11.63  9.38  9.46  7.58 11.42 24.87
78  1 28 35.38 29.88 18.00 15.96 26.92 15.67 15.87 26.34 15.04 17.75 34.42 35.83
78  1 29 29.38 18.54 28.08 17.12 17.50 13.75 25.54 15.67 18.08 20.50 19.12 38.20
78  1 30  9.62  8.71  9.59  2.71  7.58  3.54  6.08  6.08  5.33  4.46 10.41 12.83
78  1 31 10.50  8.79  9.54  4.42 10.58  5.46  8.00  5.71  6.50  6.38  6.54 17.37
78  2  1 27.25 24.21 18.16 17.46 27.54 18.05 20.96 25.04 20.04 17.50 27.71 21.12
78  2  2 13.29  9.67 12.54  9.25 11.54  8.12 14.54 10.25 10.75 12.38 10.13 22.34
78  2  3  7.50 11.25  8.54  2.96 10.92  6.87  8.12  7.41  8.46  4.04 11.75 17.58
78  2  4  9.21 11.08  7.67  4.67 12.42  7.25  8.75 11.63  9.87  6.92 16.54 16.42
78  2  5 14.04 14.50  9.25  5.75 14.29  7.00 13.46  9.04 10.08  6.04 15.87 15.63
78  2  6  8.58  8.46  8.21  2.62 10.00  4.88  9.59  8.33  7.83  4.33  9.96 12.04
78  2  7  3.42  0.79  6.08  1.29  3.46  0.58  5.50  1.83  2.67  1.46  2.17  7.21
78  2  8 10.29  6.83 13.17  3.04  9.17  2.79  9.38  8.00  7.38  4.46  4.71 11.29
78  2  9 13.33 10.25 20.30  7.00 10.41  5.96 15.71  9.13  9.33  6.54  5.37 11.96
78  2 10  9.21  6.83 12.96  3.92  6.29  2.37  6.79  7.00  3.92  2.83  9.71 10.75
78  2 11 19.70 11.67 12.38  5.88 11.38  8.63  5.09 12.71  9.08  7.17 10.63 17.88
78  2 12 13.04  5.96 13.62  5.96  5.29  1.46  9.42  4.38  6.83  7.00  2.62 11.17
78  2 13 13.79  4.04  9.67  6.83  6.00  5.17  9.08  7.08  6.79  7.87  8.71 22.34
78  2 14  6.75  5.25  9.17  2.58  3.79  0.50  5.75  3.25  2.79  3.33  3.29 10.37
78  2 15 21.79 23.09 16.25  6.87 16.58 10.79 11.87 14.46 10.79  8.58 11.96 19.41
78  2 16 19.55 23.29 15.46  5.54 12.29  9.42 14.46 15.50 11.63  9.25 14.37 20.58
78  2 17 14.67 17.75 13.50  4.67 10.21  8.29 13.33 13.59 10.04  7.79 12.12 17.79
78  2 18 27.96 25.46 26.46 14.37 23.83 18.05 23.42 23.21 17.92 15.59 16.83 29.46
78  2 19 26.34 13.50 28.96 14.71 19.38 18.54 27.71 23.67 22.08 16.38 15.75 31.96
78  2 20 12.67  5.91 19.67  9.92  9.17 10.54 16.75 13.42 14.17 11.96  9.13 26.75
78  2 21 13.92 13.67 11.92  4.88 10.54  7.83 10.08  9.33  8.46  5.91  6.63 14.62
78  2 22 21.17 16.58 19.25 12.67 15.00 12.62 15.37 13.17 14.04 12.29  8.92 21.37
78  2 23 15.34 15.00 15.83 10.08 12.25 10.88 13.00 12.17 14.42 10.17  9.62 19.79
78  2 24 18.71 17.08 16.71 12.17 13.88 12.71 14.92 15.50 13.92 13.42 19.04 20.41
78  2 25  5.54  9.21 10.63  4.54  6.79  5.21  9.87  6.83  8.83  6.08  7.83 16.75
78  2 26  2.67  6.29  3.50  1.04  3.17  0.42  3.54  2.79  1.17  0.75  2.92  6.83
78  2 27 16.29 13.88 13.21  5.50 10.25  6.79  6.29 10.25  7.92  6.38  6.83 12.83
78  2 28 10.00  8.79 13.42  5.04  7.67  8.33 10.54 10.96 10.25 10.21  8.79 17.71
78  3  1 15.04  6.21 16.04  7.87  6.42  6.67 12.29  8.00 10.58  9.33  5.41 17.00
78  3  2  5.66  6.96 10.92  4.04  3.88  3.13  6.38  4.79  6.58  4.92  4.17 13.70
78  3  3  3.96  7.25  5.17  1.71  4.08  1.58  2.29  3.25  1.63  2.17  2.79  7.00
78  3  4  5.00  5.75  8.33  1.87  1.58  0.29  4.67  2.08  2.88  2.21  2.75  9.71
78  3  5 12.62 17.37  9.83  5.96 10.92  8.29  6.08 10.71 10.08  7.62 10.71 13.21
78  3  6 15.00 16.21 13.04  9.71 13.29 10.67  8.58 12.83 12.79 10.34 18.00 21.87
78  3  7 18.00 17.50 17.12  8.96 12.58 12.75 14.17 13.75 13.42 13.17 21.84 22.00
78  3  8  8.87  7.29  9.42  5.13  7.79  6.29 10.67  7.71  8.75  8.17  6.50 14.46
78  3  9  8.54 14.17 11.29  4.17  7.87  7.38  2.79 10.04  8.46  5.13 16.13 15.67
78  3 10  9.21 14.00 11.75  6.71  9.59  8.83  4.63  9.67  8.42  5.66 12.17 11.38
78  3 11 11.67 12.21 12.50  5.75 10.13  7.41  3.63  9.04  9.08  6.29 13.04 15.29
78  3 12 16.08 12.87 13.04  7.33 12.25 10.00 13.13 11.54 11.63 10.17 11.96 16.29
78  3 13 21.04 19.00 17.75  9.71 12.67 10.71 11.79 13.00 12.92 11.17 14.37 17.83
78  3 14 23.63 24.30 18.54 15.79 23.71 18.50 21.87 21.34 19.79 16.13 21.29 15.83
78  3 15 15.63 16.17 12.00  9.62 16.33 10.04 16.08 10.50 12.83  8.83 16.33 19.25
78  3 16 13.13 14.29  8.08  5.09  8.92  6.29  9.13  8.04  7.29  7.33 11.79 18.96
78  3 17  9.54  7.00 10.41  3.29  5.21  3.83  6.50  6.54  5.17  4.63  5.13 11.08
78  3 18  8.04  9.29 10.46  4.54  6.71  6.63  7.83  8.25  8.12  6.00 11.75 15.34
78  3 19 18.41 18.08 14.54 11.54 17.67 14.37 17.00 18.29 15.63 14.00 23.75 27.16
78  3 20 19.25 17.41 13.29 11.04 18.54 11.29 13.13 13.59 12.38  7.83 18.21 19.04
78  3 21 17.54 15.92 12.54  9.17 14.75 10.00 14.29 12.83 11.92  9.50 17.71 22.17
78  3 22 20.67 20.46 17.92 11.54 20.30 11.71 18.00 12.87 14.42 12.21 16.46 19.29
78  3 23 19.70 21.46 14.71 12.58 21.54 13.04 20.12 18.58 17.33 13.70 23.29 28.29
78  3 24 16.88 14.83 11.75  8.42 16.46  9.92 15.46 13.62 14.46 12.21 15.63 21.25
78  3 25 18.21 19.95 14.37 11.12 18.88 12.29 17.25 13.83 14.83 11.71 19.58 24.71
78  3 26 15.54 17.62 14.46  8.50 14.21 10.41 15.92 14.29 13.59 10.83 17.37 22.92
78  3 27 22.88 20.30 19.67 13.67 20.79 15.75 20.17 19.21 18.46 15.16 22.42 27.84
78  3 28 25.54 22.75 21.00 14.96 19.17 15.29 18.08 17.67 17.83 17.83 19.83 24.83
78  3 29 17.16 16.66 17.46 10.96 18.46 13.04 20.08 14.21 17.25 15.00 19.00 24.83
78  3 30 14.75 13.75 12.96  8.08 14.83  9.75 11.46 11.34 11.58  9.00 12.17 16.46
78  3 31  9.04  5.63 13.00  6.34  6.75  8.00 12.54 10.21 11.25 11.12  9.71 22.29
78  4  1  3.42  7.58  2.71  1.38  3.46  2.08  2.67  4.75  4.83  1.67  7.33 13.67
78  4  2  8.21  6.04  3.58  2.29  4.25  2.17  4.71  5.75  5.96  4.71  8.71 14.88
78  4  3  5.41  2.58 15.25  2.96  5.33  7.54  6.71  8.04  9.59  5.17  9.38 15.87
78  4  4  8.42  6.67 24.04  5.71  8.33  9.29  9.83  7.17  9.54  5.71 10.96  8.38
78  4  5 10.21  6.25 26.54  5.96  8.79  8.12  9.50  6.83  9.33  5.37  8.58 10.13
78  4  6  8.58  6.04 18.38  4.38  6.25  6.42  7.58  5.33  7.04  2.96  6.17  9.46
78  4  7  6.04  5.46 13.88  3.67  5.46  4.29  6.50  4.21  4.42  2.33  6.42  5.58
78  4  8  4.75  2.92 10.41  2.00  2.58  1.46  2.04  1.67  1.42  1.75  5.13  6.54
78  4  9 11.54 11.04  7.79  6.21  9.62  6.08  8.33  8.25  9.33  9.17 15.71 20.91
78  4 10 17.12 14.17 16.04  8.96 10.96  7.96 11.79 10.46  9.83 10.71 16.79 22.71
78  4 11 14.21 13.04 10.46  7.04 11.46  7.79  9.50  8.58  9.38  7.00 14.33 14.25
78  4 12 14.12 13.04  9.25  8.33 10.79  8.25  8.58  7.75  8.29  8.25 11.21 12.87
78  4 13 23.13 17.75 17.00 13.29 16.88 12.54 14.25 15.46 13.21 12.92 17.25 24.58
